dropoutFlag,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_noise(1,1),eta_noise(2,1),eta_noise(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),u_real  ,Current Mode ,tau_yaw,tau_x,tau_y,P_d(1,1),P_d(2,1),eta_real(1,1),eta_real(2,1),eta_real(3,1),Residual(1,1),Residual(2,1),Tau_post(1,1),Tau_post(2,1),Tau_post(3,1)
1.000000,1.602095,-1.125737,4.221190,0.324592,-1.726252,4.065389,-1.277503,-0.600515,-0.155801,0.000000,0.000000,0.000000,0.000000,0.000000,1.515405,-1.128230,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.049442,-0.156479,0.008182
1.000000,1.601341,-1.123347,4.221784,0.324592,-1.726252,4.065389,-1.276749,-0.602905,-0.156394,0.000000,0.000000,0.000000,0.000000,0.000000,1.515085,-1.125876,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.049816,-0.151583,0.008242
1.000000,1.600552,-1.120921,4.222381,0.324592,-1.726252,4.065389,-1.275960,-0.605331,-0.156991,0.000000,0.000000,0.000000,0.000000,0.000000,1.514763,-1.123506,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.050194,-0.146606,0.008298
1.000000,1.599727,-1.118461,4.222980,0.324592,-1.726252,4.065389,-1.275135,-0.607791,-0.157591,0.000000,0.000000,0.000000,0.000000,0.000000,1.514438,-1.121119,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.050575,-0.141559,0.008350
1.000000,1.598869,-1.115967,4.223582,0.324592,-1.726252,4.065389,-1.274277,-0.610285,-0.158193,0.000000,0.000000,0.000000,0.000000,0.000000,1.514111,-1.118716,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.050961,-0.136452,0.008399
1.000000,1.597979,-1.113440,4.224186,0.324592,-1.726252,4.065389,-1.273387,-0.612812,-0.158797,0.000000,0.000000,0.000000,0.000000,0.000000,1.513782,-1.116296,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.051351,-0.131296,0.008443
1.000000,1.597059,-1.110881,4.224792,0.324592,-1.726252,4.065389,-1.272467,-0.615371,-0.159402,0.000000,0.000000,0.000000,0.000000,0.000000,1.513450,-1.113859,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.051745,-0.126098,0.008484
1.000000,1.596109,-1.108290,4.225398,0.324592,-1.726252,4.065389,-1.271517,-0.617962,-0.160009,0.000000,0.000000,0.000000,0.000000,0.000000,1.513116,-1.111405,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.052145,-0.120871,0.008521
1.000000,1.595132,-1.105668,4.226005,0.324592,-1.726252,4.065389,-1.270540,-0.620584,-0.160616,0.000000,0.000000,0.000000,0.000000,0.000000,1.512780,-1.108933,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.052550,-0.115622,0.008554
1.000000,1.594128,-1.103016,4.226613,0.324592,-1.726252,4.065389,-1.269536,-0.623236,-0.161224,0.000000,0.000000,0.000000,0.000000,0.000000,1.512441,-1.106444,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.052960,-0.110362,0.008584
1.000000,1.593100,-1.100334,4.227221,0.324592,-1.726252,4.065389,-1.268508,-0.625918,-0.161832,0.000000,0.000000,0.000000,0.000000,0.000000,1.512100,-1.103938,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.053377,-0.105099,0.008610
1.000000,1.592049,-1.097624,4.227829,0.324592,-1.726252,4.065389,-1.267457,-0.628628,-0.162439,0.000000,0.000000,0.000000,0.000000,0.000000,1.511757,-1.101413,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.053799,-0.099843,0.008632
1.000000,1.590976,-1.094886,4.228436,0.324592,-1.726252,4.065389,-1.266384,-0.631366,-0.163046,0.000000,0.000000,0.000000,0.000000,0.000000,1.511411,-1.098870,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.054229,-0.094602,0.008650
1.000000,1.589883,-1.092121,4.229042,0.324592,-1.726252,4.065389,-1.265291,-0.634131,-0.163652,0.000000,0.000000,0.000000,0.000000,0.000000,1.511063,-1.096309,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.054665,-0.089386,0.008665
1.000000,1.588771,-1.089329,4.229647,0.324592,-1.726252,4.065389,-1.264179,-0.636922,-0.164257,0.000000,0.000000,0.000000,0.000000,0.000000,1.510712,-1.093730,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.055109,-0.084202,0.008677
1.000000,1.587642,-1.086512,4.230250,0.324592,-1.726252,4.065389,-1.263050,-0.639740,-0.164861,0.000000,0.000000,0.000000,0.000000,0.000000,1.510358,-1.091132,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.055561,-0.079059,0.008685
1.000000,1.586498,-1.083669,4.230852,0.324592,-1.726252,4.065389,-1.261906,-0.642583,-0.165462,0.000000,0.000000,0.000000,0.000000,0.000000,1.510002,-1.088515,0.324592,-1.726252,4.065389,2.044324,1.000000,-0.056021,-0.073964,0.008689
