psi_in,x_in,y_in,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),Tau_post(1,1),Tau_post(2,1),Tau_post(3,1),u_real  ,Absolute Time,NoiseEnable,NoisePowHead,NoisePowPos
-0.000014,0.676440,-0.000193,0.680218,-0.000141,-0.000010,-0.007858,-0.000051,-0.000004,2.330000,-0.000739,-0.000031,0.407363,3573995462.938797,0.000000,0.000000,0.000000
-0.000016,0.717839,-0.000205,0.721532,-0.000151,-0.000011,-0.007882,-0.000053,-0.000005,2.330000,-0.000743,-0.000032,0.418401,3573995463.038792,0.000000,0.000000,0.000000
-0.000018,0.760334,-0.000217,0.763928,-0.000161,-0.000012,-0.007893,-0.000055,-0.000006,2.330000,-0.000748,-0.000033,0.429285,3573995463.138793,0.000000,0.000000,0.000000
-0.000020,0.803907,-0.000229,0.807392,-0.000171,-0.000012,-0.007890,-0.000057,-0.000007,2.330000,-0.000753,-0.000034,0.440011,3573995463.238792,0.000000,0.000000,0.000000
-0.000022,0.848543,-0.000242,0.851907,-0.000182,-0.000013,-0.007875,-0.000059,-0.000009,2.330000,-0.000759,-0.000035,0.450577,3573995463.338792,0.000000,0.000000,0.000000
-0.000024,0.894226,-0.000255,0.897457,-0.000193,-0.000014,-0.007846,-0.000060,-0.000010,2.330000,-0.000765,-0.000037,0.460977,3573995463.438792,0.000000,0.000000,0.000000
-0.000026,0.940939,-0.000268,0.944027,-0.000204,-0.000014,-0.007805,-0.000062,-0.000011,2.330000,-0.000772,-0.000038,0.471209,3573995463.538794,0.000000,0.000000,0.000000
-0.000028,0.988665,-0.000281,0.991599,-0.000216,-0.000015,-0.007751,-0.000064,-0.000013,2.330000,-0.000780,-0.000041,0.481270,3573995463.638793,0.000000,0.000000,0.000000
-0.000031,1.037387,-0.000295,1.040156,-0.000229,-0.000016,-0.007686,-0.000065,-0.000015,2.330000,-0.000789,-0.000043,0.491155,3573995463.738792,0.000000,0.000000,0.000000
-0.000033,1.087086,-0.000309,1.089681,-0.000242,-0.000017,-0.007609,-0.000066,-0.000016,2.330000,-0.000801,-0.000046,0.500862,3573995463.838793,0.000000,0.000000,0.000000
-0.000036,1.137745,-0.000324,1.140157,-0.000255,-0.000018,-0.007520,-0.000067,-0.000018,2.330000,-0.000815,-0.000051,0.510389,3573995463.938792,0.000000,0.000000,0.000000
-0.000039,1.189346,-0.000339,1.191566,-0.000269,-0.000019,-0.007421,-0.000068,-0.000020,2.330000,-0.000834,-0.000057,0.519733,3573995464.038793,0.000000,0.000000,0.000000
-0.000042,1.241871,-0.000354,1.243889,-0.000284,-0.000020,-0.007312,-0.000068,-0.000022,2.330000,-0.000862,-0.000066,0.528892,3573995464.138793,0.000000,0.000000,0.000000
-0.000045,1.295300,-0.000369,1.297109,-0.000298,-0.000021,-0.007193,-0.000069,-0.000024,2.330000,-0.000907,-0.000082,0.537865,3573995464.238793,0.000000,0.000000,0.000000
-0.000049,1.349615,-0.000385,1.351208,-0.000314,-0.000022,-0.007064,-0.000069,-0.000027,2.330000,-0.000998,-0.000113,0.546649,3573995464.338792,0.000000,0.000000,0.000000
-0.000053,1.404780,-0.000401,1.406111,-0.000330,-0.000024,-0.006880,-0.000069,-0.000029,1.377301,-0.000730,-0.000119,0.554605,3573995464.438793,0.000000,0.000000,0.000000
-0.000057,1.460401,-0.000417,1.461301,-0.000346,-0.000026,-0.006462,-0.000069,-0.000031,0.231505,-0.000332,-0.000109,0.556372,3573995464.538792,0.000000,0.000000,0.000000
-0.000062,1.515792,-0.000433,1.516100,-0.000363,-0.000028,-0.005819,-0.000068,-0.000034,-0.791532,0.000058,-0.000099,0.551461,3573995464.638793,0.000000,0.000000,0.000000
