psi_in,x_in,y_in,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),Tau_post(1,1),Tau_post(2,1),Tau_post(3,1),u_real  ,Absolute Time
0.000080,0.224285,-0.001106,0.162609,0.047648,-0.011379,0.059252,-0.048740,0.011458,2.329993,-0.012486,-0.000017,0.241797,3573978738.122790
0.000081,0.226722,-0.001119,0.167414,0.046497,-0.011378,0.056871,-0.047603,0.011458,2.329994,-0.011909,-0.000014,0.243070,3573978738.132792
0.000082,0.229172,-0.001133,0.168783,0.043856,-0.011399,0.057939,-0.044975,0.011480,2.329995,-0.010366,-0.000008,0.244343,3573978738.142791
0.000083,0.231634,-0.001147,0.171591,0.044826,-0.011424,0.057581,-0.045959,0.011506,2.329994,-0.011659,-0.000032,0.245614,3573978738.152789
0.000083,0.234110,-0.001161,0.171580,0.042811,-0.011461,0.060054,-0.043957,0.011543,2.329995,-0.010354,-0.000028,0.246885,3573978738.162790
0.000084,0.236597,-0.001175,0.174087,0.043255,-0.011451,0.060023,-0.044415,0.011534,2.329995,-0.010574,-0.000027,0.248155,3573978738.172790
0.000085,0.239098,-0.001189,0.175942,0.045963,-0.011433,0.060656,-0.047138,0.011517,2.329993,-0.012382,-0.000038,0.249424,3573978738.182791
0.000085,0.241611,-0.001203,0.178777,0.044897,-0.011442,0.060321,-0.046085,0.011527,2.329994,-0.011806,-0.000036,0.250692,3573978738.192790
0.000086,0.244137,-0.001217,0.180348,0.047073,-0.011423,0.061263,-0.048276,0.011508,2.329992,-0.013201,-0.000042,0.251959,3573978738.202781
0.000087,0.246676,-0.001231,0.183050,0.048001,-0.011411,0.061087,-0.049218,0.011497,2.329992,-0.013696,-0.000041,0.253225,3573978738.212790
0.000088,0.249227,-0.001245,0.183212,0.050839,-0.011385,0.063464,-0.052070,0.011472,2.329989,-0.015669,-0.000053,0.254490,3573978738.222790
0.000088,0.251791,-0.001259,0.183522,0.051839,-0.011381,0.065705,-0.053084,0.011468,2.329988,-0.016379,-0.000058,0.255755,3573978738.232790
0.000089,0.254367,-0.001274,0.185951,0.051067,-0.011363,0.065840,-0.052327,0.011451,2.329989,-0.015488,-0.000042,0.257018,3573978738.242790
0.000090,0.256957,-0.001288,0.188191,0.052557,-0.011347,0.066177,-0.053831,0.011436,2.329988,-0.016405,-0.000045,0.258281,3573978738.252790
0.000090,0.259558,-0.001303,0.190181,0.051767,-0.011313,0.066775,-0.053055,0.011403,2.329989,-0.015410,-0.000024,0.259542,3573978738.262790
0.000091,0.262173,-0.001317,0.194185,0.053588,-0.011301,0.065373,-0.054891,0.011391,2.329988,-0.016705,-0.000033,0.260803,3573978738.272790
0.000092,0.264800,-0.001332,0.197245,0.051763,-0.011310,0.064928,-0.053080,0.011401,2.329989,-0.015689,-0.000028,0.262063,3573978738.282790
0.000092,0.267439,-0.001347,0.199675,0.054941,-0.011235,0.065125,-0.056273,0.011326,2.329988,-0.016455,-0.000002,0.263322,3573978738.292789
0.000093,0.270091,-0.001362,0.202113,0.055426,-0.011188,0.065326,-0.056773,0.011281,2.329988,-0.016289,0.000013,0.264580,3573978738.302781
0.000094,0.272756,-0.001377,0.204760,0.053387,-0.011202,0.065331,-0.054749,0.011295,2.329989,-0.015444,0.000008,0.265837,3573978738.312790
0.000094,0.275433,-0.001392,0.207352,0.055186,-0.011172,0.065404,-0.056563,0.011266,2.329988,-0.016590,0.000004,0.267093,3573978738.322791
0.000095,0.278123,-0.001407,0.209231,0.058064,-0.011131,0.066201,-0.059456,0.011226,2.329985,-0.018397,-0.000002,0.268348,3573978738.332791
0.000096,0.280825,-0.001423,0.211879,0.057144,-0.011140,0.066244,-0.058551,0.011235,2.329985,-0.018180,-0.000008,0.269602,3573978738.342790
0.000096,0.283540,-0.001438,0.212761,0.057135,-0.011130,0.068064,-0.058557,0.011226,2.329985,-0.018188,-0.000009,0.270855,3573978738.352790
0.000097,0.286267,-0.001453,0.214218,0.058240,-0.011090,0.069322,-0.059678,0.011186,2.329984,-0.018709,-0.000004,0.272107,3573978738.362791
0.000097,0.289007,-0.001469,0.218496,0.058136,-0.011056,0.067771,-0.059589,0.011153,2.329985,-0.018145,0.000013,0.273358,3573978738.372790
0.000098,0.291759,-0.001485,0.220168,0.058481,-0.011030,0.068839,-0.059950,0.011128,2.329985,-0.018342,0.000015,0.274609,3573978738.382790
0.000099,0.294524,-0.001500,0.221837,0.057760,-0.011004,0.069923,-0.059244,0.011102,2.329986,-0.017700,0.000024,0.275858,3573978738.392790
0.000099,0.297301,-0.001516,0.221053,0.055104,-0.011038,0.073471,-0.056605,0.011137,2.329988,-0.015914,0.000028,0.277106,3573978738.402781
0.000100,0.300091,-0.001532,0.223848,0.055369,-0.011022,0.073454,-0.056885,0.011122,2.329988,-0.016249,0.000024,0.278353,3573978738.412790
0.000101,0.302893,-0.001548,0.224137,0.058605,-0.010968,0.075954,-0.060137,0.011068,2.329985,-0.018456,0.000013,0.279599,3573978738.422791
0.000101,0.305708,-0.001565,0.227787,0.060037,-0.010938,0.075107,-0.061586,0.011039,2.329983,-0.019331,0.000013,0.280845,3573978738.432791
0.000102,0.308535,-0.001581,0.229226,0.057686,-0.010974,0.076482,-0.059251,0.011075,2.329985,-0.018414,0.000002,0.282089,3573978738.442791
0.000103,0.311375,-0.001597,0.230490,0.058596,-0.010939,0.078045,-0.060177,0.011041,2.329984,-0.018923,0.000004,0.283332,3573978738.452790
0.000103,0.314227,-0.001614,0.232875,0.057777,-0.010942,0.078500,-0.059374,0.011045,2.329984,-0.018635,0.000000,0.284575,3573978738.462790
0.000104,0.317091,-0.001630,0.235988,0.057356,-0.010913,0.078238,-0.058970,0.011017,2.329985,-0.018036,0.000014,0.285816,3573978738.472790
0.000105,0.319968,-0.001647,0.237609,0.059657,-0.010856,0.079482,-0.061287,0.010960,2.329983,-0.019218,0.000019,0.287056,3573978738.482790
0.000105,0.322857,-0.001664,0.239235,0.062345,-0.010833,0.080733,-0.063992,0.010938,2.329979,-0.021353,-0.000000,0.288295,3573978738.492790
0.000106,0.325758,-0.001681,0.242741,0.060636,-0.010858,0.080116,-0.062300,0.010963,2.329980,-0.021139,-0.000017,0.289533,3573978738.502780
0.000107,0.328672,-0.001698,0.243872,0.061513,-0.010829,0.081887,-0.063193,0.010935,2.329979,-0.021665,-0.000016,0.290770,3573978738.512790
0.000107,0.331599,-0.001715,0.247474,0.061383,-0.010796,0.081199,-0.063081,0.010902,2.329980,-0.021084,0.000001,0.292006,3573978738.522790
0.000108,0.334537,-0.001732,0.250827,0.063039,-0.010756,0.080772,-0.064754,0.010863,2.329978,-0.021869,0.000007,0.293242,3573978738.532790
0.000109,0.337488,-0.001749,0.255068,0.065772,-0.010719,0.079469,-0.067505,0.010827,2.329975,-0.023524,0.000005,0.294475,3573978738.542791
0.000109,0.340451,-0.001767,0.258475,0.065050,-0.010714,0.079013,-0.066799,0.010823,2.329975,-0.023342,0.000002,0.295708,3573978738.552791
0.000110,0.343427,-0.001785,0.262802,0.065046,-0.010696,0.077650,-0.066813,0.010805,2.329975,-0.023402,0.000004,0.296940,3573978738.562791
0.000111,0.346415,-0.001802,0.265545,0.065786,-0.010683,0.077881,-0.067571,0.010793,2.329974,-0.024144,-0.000003,0.298171,3573978738.572790
0.000111,0.349415,-0.001820,0.269475,0.066160,-0.010658,0.076940,-0.067963,0.010769,2.329973,-0.024288,0.000002,0.299401,3573978738.582790
0.000112,0.352427,-0.001838,0.272638,0.065772,-0.010637,0.076777,-0.067592,0.010748,2.329974,-0.023928,0.000009,0.300630,3573978738.592790
0.000113,0.355452,-0.001856,0.276209,0.067069,-0.010620,0.076218,-0.068907,0.010732,2.329972,-0.025127,-0.000002,0.301857,3573978738.602781
0.000113,0.358489,-0.001875,0.279988,0.065531,-0.010621,0.075464,-0.067388,0.010733,2.329973,-0.024419,-0.000002,0.303084,3573978738.612790
0.000114,0.361538,-0.001893,0.283419,0.065218,-0.010610,0.075070,-0.067093,0.010724,2.329973,-0.024369,-0.000003,0.304309,3573978738.622791
0.000115,0.364600,-0.001912,0.286021,0.067136,-0.010579,0.075518,-0.069029,0.010693,2.329970,-0.025678,-0.000006,0.305533,3573978738.632790
0.000115,0.367673,-0.001930,0.286635,0.070174,-0.010521,0.077965,-0.072086,0.010636,2.329966,-0.027635,-0.000009,0.306757,3573978738.642789
0.000116,0.370759,-0.001949,0.288519,0.072739,-0.010489,0.079154,-0.074669,0.010604,2.329961,-0.029521,-0.000019,0.307979,3573978738.652790
0.000117,0.373857,-0.001968,0.292349,0.073654,-0.010464,0.078411,-0.075603,0.010580,2.329959,-0.030069,-0.000016,0.309200,3573978738.662791
0.000117,0.376968,-0.001987,0.296292,0.076611,-0.010420,0.077565,-0.078579,0.010537,2.329955,-0.031701,-0.000011,0.310420,3573978738.672790
0.000118,0.380090,-0.002007,0.299466,0.076397,-0.010425,0.077502,-0.078384,0.010543,2.329954,-0.032124,-0.000024,0.311639,3573978738.682791
0.000119,0.383225,-0.002026,0.301702,0.075350,-0.010404,0.078388,-0.077356,0.010523,2.329956,-0.031124,-0.000011,0.312856,3573978738.692791
0.000120,0.386372,-0.002046,0.304207,0.076267,-0.010359,0.079018,-0.078293,0.010478,2.329956,-0.031353,0.000001,0.314073,3573978738.702781
0.000120,0.389531,-0.002066,0.307571,0.076250,-0.010344,0.078801,-0.078296,0.010464,2.329955,-0.031543,-0.000001,0.315288,3573978738.712790
0.000121,0.392702,-0.002086,0.308485,0.077177,-0.010325,0.081046,-0.079243,0.010445,2.329953,-0.032312,-0.000008,0.316503,3573978738.722790
0.000122,0.395885,-0.002106,0.312560,0.077559,-0.010325,0.080141,-0.079645,0.010446,2.329950,-0.033307,-0.000025,0.317716,3573978738.732791
0.000123,0.399080,-0.002126,0.314022,0.076899,-0.010311,0.081863,-0.079005,0.010433,2.329952,-0.032709,-0.000018,0.318928,3573978738.742791
0.000123,0.402288,-0.002147,0.317663,0.077109,-0.010294,0.081417,-0.079236,0.010417,2.329951,-0.032942,-0.000017,0.320139,3573978738.752790
0.000124,0.405507,-0.002168,0.319198,0.078363,-0.010253,0.083090,-0.080510,0.010377,2.329949,-0.033654,-0.000014,0.321349,3573978738.762790
0.000125,0.408739,-0.002189,0.321437,0.078066,-0.010261,0.084071,-0.080234,0.010385,2.329948,-0.033867,-0.000024,0.322557,3573978738.772790
0.000126,0.411983,-0.002210,0.325016,0.077049,-0.010272,0.083722,-0.079238,0.010396,2.329949,-0.033784,-0.000035,0.323765,3573978738.782791
0.000126,0.415238,-0.002231,0.326619,0.078814,-0.010236,0.085363,-0.081024,0.010362,2.329945,-0.034939,-0.000035,0.324971,3573978738.792790
0.000127,0.418506,-0.002253,0.330776,0.077344,-0.010234,0.084463,-0.079576,0.010361,2.329948,-0.034124,-0.000031,0.326176,3573978738.802781
0.000128,0.421786,-0.002275,0.332149,0.077262,-0.010237,0.086357,-0.079515,0.010364,2.329947,-0.034210,-0.000036,0.327380,3573978738.812790
0.000129,0.425078,-0.002297,0.334341,0.076416,-0.010236,0.087445,-0.078690,0.010364,2.329949,-0.033680,-0.000034,0.328583,3573978738.822790
0.000130,0.428382,-0.002319,0.337255,0.076510,-0.010232,0.087822,-0.078807,0.010361,2.329948,-0.033987,-0.000038,0.329785,3573978738.832790
0.000130,0.431697,-0.002341,0.341041,0.074765,-0.010244,0.087340,-0.077084,0.010374,2.329950,-0.033284,-0.000043,0.330985,3573978738.842791
0.000131,0.435025,-0.002364,0.344331,0.075611,-0.010246,0.087366,-0.077952,0.010376,2.329947,-0.034366,-0.000056,0.332184,3573978738.852790
0.000132,0.438365,-0.002387,0.348342,0.076183,-0.010228,0.086684,-0.078547,0.010359,2.329946,-0.034597,-0.000049,0.333382,3573978738.862791
0.000133,0.441717,-0.002410,0.352923,0.075937,-0.010234,0.085442,-0.078324,0.010366,2.329945,-0.035037,-0.000059,0.334579,3573978738.872790
0.000134,0.445081,-0.002433,0.355150,0.073989,-0.010261,0.086567,-0.076398,0.010394,2.329948,-0.034043,-0.000064,0.335775,3573978738.882790
0.000135,0.448456,-0.002456,0.357699,0.072105,-0.010266,0.087382,-0.074538,0.010399,2.329953,-0.032556,-0.000052,0.336969,3573978738.892792
0.000136,0.451844,-0.002480,0.361437,0.069956,-0.010294,0.087019,-0.072412,0.010429,2.329955,-0.031873,-0.000064,0.338162,3573978738.902781
