Absolute Time,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_noise(1,1),eta_noise(2,1),eta_noise(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),eta_real(1,1),eta_real(2,1),eta_real(3,1),dropoutFlag,Current Mode ,tau_yaw,tau_x,tau_y,Tau_post(1,1),Tau_post(2,1),Tau_post(3,1),PosXLeft,PosXRight,PosYLeft,PosYRight,Pictch,Residual,Roll,X,Y,Yaw,Z,P_d(1,1),P_d(2,1),ControllerGainK1,ControllerGainK2,dropOutTolerance,PSI_ship,X_ship,Y_ship,NoiseEnable,NoisePowHead,NoisePowPos,reset,sf1,sf2,sf3,SZ_Owerwrite,SZ_ResetKill,integrator reset model,control input u exceeds bounds,alpha_VSP1,alpha_VSP2,f_bt,f_vspx, f_vspy,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Bias(1,1),Bias(2,1),Bias(3,1),S
3574418862.990336,3.861312,-0.282758,5.083290,4.067335,-0.279530,6.220578,0.206022,0.003228,1.137288,4.067335,-0.279530,6.220578,0.000000,0.000000,0.000000,0.000000,0.000000,-0.987801,-0.483608,-0.004866,0.000000,0.000000,0.000000,0.000000,-0.105882,0.675422,1.755037,4067.334712,-279.529599,-3.587121,-260.401514,2.991274,0.004363,5.000000,5.000000,0.000000,-3.587121,4067.334712,-279.529599,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.037627,-0.179894,0.000000,-243.623942,-119.273408,0.300000,0.300000,0.000000,1.000000,0.580011,0.008472,-0.002642,-0.002945,0.004363
3574418863.090338,3.861628,-0.278438,5.094354,4.068681,-0.274875,6.228932,0.207053,0.003563,1.134578,4.068681,-0.274875,6.228932,0.000000,0.000000,0.000000,0.000000,0.000000,-0.996577,-0.482349,-0.004906,0.000000,0.000000,0.000000,0.000000,-0.059047,0.589069,1.586012,4068.681465,-274.874958,-3.108479,-260.604477,2.991126,0.004437,5.000000,5.000000,0.000000,-3.108479,4068.681465,-274.874958,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.037899,-0.180593,0.000000,-244.354762,-118.269061,0.300000,0.300000,0.000000,1.000000,0.576285,0.008575,-0.002640,-0.002917,0.004437
3574418863.190340,3.861849,-0.274190,5.105401,4.069931,-0.270312,6.237597,0.208082,0.003878,1.132196,4.069931,-0.270312,6.237597,0.000000,0.000000,0.000000,0.000000,0.000000,-1.005530,-0.481066,-0.004946,0.000000,0.000000,0.000000,0.000000,-0.030983,0.575587,1.494805,4069.930598,-270.312014,-2.612018,-260.784538,2.990978,0.004511,5.000000,5.000000,0.000000,-2.612018,4069.930598,-270.312014,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.038175,-0.181317,0.000000,-245.052126,-117.237911,0.300000,0.300000,0.000000,1.000000,0.572484,0.008678,-0.002637,-0.002889,0.004511
3574418863.290344,3.862001,-0.270010,5.116432,4.071570,-0.265730,6.246265,0.209568,0.004280,1.129832,4.071570,-0.265730,6.246265,0.000000,0.000000,0.000000,0.000000,0.000000,-1.014654,-0.479761,-0.004986,0.000000,0.000000,0.000000,0.000000,-0.017282,0.549541,1.434371,4071.569855,-265.730347,-2.115388,-260.830851,2.990829,0.004585,5.000000,5.000000,0.000000,-2.115388,4071.569855,-265.730347,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.038457,-0.182065,0.000000,-245.723300,-116.185897,0.300000,0.300000,0.000000,1.000000,0.568611,0.008782,-0.002635,-0.002860,0.004585
3574418863.390345,3.862131,-0.265880,5.127448,4.073281,-0.260891,6.254946,0.211150,0.004989,1.127499,4.073281,-0.260891,6.254946,0.000000,0.000000,0.000000,0.000000,0.000000,-1.023880,-0.478443,-0.005025,0.000000,0.000000,0.000000,0.000000,-0.014272,0.584995,1.432622,4073.281253,-260.890838,-1.617989,-260.709386,2.990681,0.004660,5.000000,5.000000,0.000000,-1.617989,4073.281253,-260.890838,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.038741,-0.182833,0.000000,-246.368888,-115.124346,0.300000,0.300000,0.000000,1.000000,0.564694,0.008886,-0.002632,-0.002832,0.004660
3574418863.490347,3.862234,-0.261754,5.138446,4.074942,-0.255746,6.263389,0.212708,0.006008,1.124943,4.074942,-0.255746,6.263389,0.000000,0.000000,0.000000,0.000000,0.000000,-1.033063,-0.477131,-0.005064,0.000000,0.000000,0.000000,0.000000,-0.008275,0.560853,1.415584,4074.941642,-255.746298,-1.134257,-260.564680,2.990532,0.004734,5.000000,5.000000,0.000000,-1.134257,4074.941642,-255.746298,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.039024,-0.183607,0.000000,-246.946479,-114.054928,0.300000,0.300000,0.000000,1.000000,0.560796,0.008991,-0.002629,-0.002804,0.004734
3574418863.590350,3.862317,-0.257593,5.149426,4.076607,-0.250368,6.272013,0.214290,0.007224,1.122587,4.076607,-0.250368,6.272013,0.000000,0.000000,0.000000,0.000000,0.000000,-1.042062,-0.475844,-0.005103,0.000000,0.000000,0.000000,0.000000,0.001179,0.537392,1.478027,4076.606841,-250.368440,-0.640140,-260.307168,2.990383,0.004808,5.000000,5.000000,0.000000,-0.640140,4076.606841,-250.368440,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.039302,-0.184376,0.000000,-247.423020,-112.982413,0.300000,0.300000,0.000000,1.000000,0.556976,0.009097,-0.002626,-0.002776,0.004808
3574418863.690351,3.862376,-0.253382,5.160389,4.078289,-0.244898,6.280385,0.215913,0.008483,1.119997,4.078289,-0.244898,6.280385,0.000000,0.000000,0.000000,0.000000,0.000000,-1.050842,-0.474585,-0.005143,0.000000,0.000000,0.000000,0.000000,0.014750,0.486233,1.554367,4078.288686,-244.898464,-0.160419,-260.081139,2.990234,0.004883,5.000000,5.000000,0.000000,-0.160419,4078.288686,-244.898464,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,-3.039573,-0.185136,0.000000,-247.787195,-111.906642,0.300000,0.300000,0.000000,1.000000,0.553250,0.009204,-0.002622,-0.002748,0.004883
3574418863.790353,3.860987,-0.260661,6.265376,4.079794,-0.239469,0.005588,0.218807,0.021193,-6.259788,4.079794,-0.239469,0.005588,0.000000,0.000000,0.000000,0.000000,0.000000,-5.797032,1.404160,-0.007496,0.000000,0.000000,0.000000,0.000000,0.037601,0.477280,1.617428,4079.794290,-239.468580,0.320163,-260.051257,2.990085,0.004958,5.000000,5.000000,0.000000,0.320163,4079.794290,-239.468580,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.306079,3.054260,0.000000,-492.603854,119.318800,0.300000,0.300000,0.000000,1.000000,3.454685,0.009311,-0.002616,-0.002825,0.004958
3574418863.890356,3.856482,-0.272193,6.219543,4.081506,-0.234096,0.013660,0.225024,0.038097,-6.205883,4.081506,-0.234096,0.013660,0.000000,0.000000,0.000000,0.000000,0.000000,-6.041816,1.413102,0.003414,0.000000,0.000000,0.000000,0.000000,0.065671,0.508438,1.702538,4081.505938,-234.095911,0.782686,-260.049247,2.989935,0.005032,5.000000,5.000000,0.000000,0.782686,4081.505938,-234.095911,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.010000,0.000000,0.000000,0.000000,1.000000,0.308092,3.056283,0.000000,-464.776821,108.705251,0.300000,0.300000,0.000000,1.000000,3.558910,0.009421,-0.002601,-0.002981,0.005032
