Absolute Time,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_noise(1,1),eta_noise(2,1),eta_noise(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),eta_real(1,1),eta_real(2,1),eta_real(3,1),dropoutFlag,Current Mode ,tau_yaw,tau_x,tau_y,Tau_post(1,1),Tau_post(2,1),Tau_post(3,1),PosXLeft,PosXRight,PosYLeft,PosYRight,Pictch,Residual,Roll,X,Y,Yaw,Z,P_d(1,1),P_d(2,1),ControllerGainK1,ControllerGainK2,dropOutTolerance,PSI_ship,X_ship,Y_ship,NoiseEnable,NoisePowHead,NoisePowPos,reset,sf1,sf2,sf3,SZ_Owerwrite,SZ_ResetKill,integrator reset model,control input u exceeds bounds,alpha_VSP1,alpha_VSP2,f_bt,f_vspx, f_vspy,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Bias(1,1),Bias(2,1),Bias(3,1),S
3574410975.997768,5.432244,-1.367666,2.969002,4.989091,-1.160064,3.077841,-0.443153,0.207602,0.108839,4.989091,-1.160064,3.077841,1.000000,0.000000,0.000000,0.000000,0.000000,-1.319969,0.807245,-0.002924,0.000000,0.000000,0.000000,0.000000,0.182927,2.425722,1.794069,4989.176893,-1157.683022,176.374115,-272.355097,5.967739,-1.980643,0.100000,0.100000,0.000000,176.374115,4989.176893,-1157.683022,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.174107,3.030393,0.000000,-4.104546,2.510190,0.300000,0.300000,0.000000,1.000000,1.561033,-0.053360,0.043640,-0.016824,0.006452
3574410976.097771,5.431617,-1.363502,2.968565,4.989151,-1.148575,3.080519,-0.442465,0.214927,0.111954,4.989151,-1.148575,3.080519,1.000000,0.000000,0.000000,0.000000,0.000000,-1.315599,0.806542,-0.002866,0.000000,0.000000,0.000000,0.000000,0.062252,2.536834,3.290002,4989.060512,-1146.542893,176.512726,-272.645422,5.967590,-1.980554,0.100000,0.100000,0.000000,176.512726,4989.060512,-1146.542893,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,1.000000,0.173954,3.030358,0.000000,-4.133828,2.534287,0.300000,0.300000,0.000000,1.000000,1.559179,-0.053583,0.043747,-0.016822,0.006482
3574410976.197774,5.431034,-1.358683,2.968157,4.988546,-1.139766,3.082446,-0.442488,0.218917,0.114289,4.988546,-1.139766,3.082446,1.000000,0.000000,0.000000,0.000000,0.000000,-1.308981,0.805521,-0.002798,0.000000,0.000000,0.000000,0.000000,0.024427,2.623617,4.196574,4988.572979,-1138.480926,176.643356,-272.582217,5.967442,-1.980465,0.100000,0.100000,0.000000,176.643356,4988.572979,-1138.480926,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173731,3.030298,0.000000,-4.164761,2.562911,0.300000,0.300000,0.000000,1.000000,1.556370,-0.053805,0.043856,-0.016819,0.006512
3574410976.297778,5.430466,-1.353625,2.967780,4.987906,-1.135361,3.084400,-0.442561,0.218264,0.116620,4.987906,-1.135361,3.084400,1.000000,0.000000,0.000000,0.000000,0.000000,-1.301821,0.804425,-0.002729,0.000000,0.000000,0.000000,0.000000,0.034342,2.695949,4.330521,4987.725970,-1135.055020,176.741837,-272.506029,5.967293,-1.980376,0.100000,0.100000,0.000000,176.741837,4987.725970,-1135.055020,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,1.000000,0.173492,3.030231,0.000000,-4.196666,2.593217,0.300000,0.300000,0.000000,1.000000,1.553331,-0.054027,0.043967,-0.016816,0.006541
3574410976.397780,5.429871,-1.348824,2.967430,4.987098,-1.135850,3.085697,-0.442772,0.212974,0.118267,4.987098,-1.135850,3.085697,1.000000,0.000000,0.000000,0.000000,0.000000,-1.296002,0.803522,-0.002667,0.000000,0.000000,0.000000,0.000000,0.075232,2.675550,3.645585,4986.722853,-1136.444195,176.813446,-272.357722,5.967144,-1.980287,0.100000,0.100000,0.000000,176.813446,4986.722853,-1136.444195,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173296,3.030179,0.000000,-4.228716,2.621806,0.300000,0.300000,0.000000,1.000000,1.550861,-0.054250,0.044075,-0.016813,0.006571
3574410976.497783,5.429222,-1.344689,2.967103,4.985810,-1.140114,3.086927,-0.443412,0.204575,0.119824,4.985810,-1.140114,3.086927,1.000000,0.000000,0.000000,0.000000,0.000000,-1.292794,0.802992,-0.002617,0.000000,0.000000,0.000000,0.000000,0.139167,2.473783,2.271483,4985.504194,-1141.263138,176.878036,-272.161606,5.966995,-1.980197,0.100000,0.100000,0.000000,176.878036,4985.504194,-1141.263138,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173180,3.030155,0.000000,-4.259816,2.645896,0.300000,0.300000,0.000000,1.000000,1.549500,-0.054472,0.044180,-0.016810,0.006601
3574410976.597786,5.428506,-1.341426,2.966794,4.984529,-1.146120,3.087595,-0.443977,0.195306,0.120802,4.984529,-1.146120,3.087595,1.000000,0.000000,0.000000,0.000000,0.000000,-1.292681,0.802903,-0.002583,0.000000,0.000000,0.000000,0.000000,0.232096,2.374618,0.762628,4984.253928,-1147.302879,176.913116,-271.751359,5.966846,-1.980108,0.100000,0.100000,0.000000,176.913116,4984.253928,-1147.302879,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,1.000000,0.173161,3.030164,0.000000,-4.289240,2.664109,0.300000,0.300000,0.000000,1.000000,1.549453,-0.054695,0.044280,-0.016807,0.006631
3574410976.697791,5.427728,-1.338987,2.966498,4.983061,-1.151270,3.088441,-0.444667,0.187717,0.121943,4.983061,-1.151270,3.088441,1.000000,0.000000,0.000000,0.000000,0.000000,-1.295273,0.803198,-0.002560,0.000000,0.000000,0.000000,0.000000,0.338129,2.378882,-0.514964,4982.806957,-1151.982447,176.968063,-271.127021,5.966697,-1.980018,0.100000,0.100000,0.000000,176.968063,4982.806957,-1151.982447,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173225,3.030202,0.000000,-4.316757,2.676819,0.300000,0.300000,0.000000,1.000000,1.550555,-0.054919,0.044376,-0.016804,0.006661
3574410976.797793,5.426887,-1.337086,2.966215,4.981838,-1.153280,3.089657,-0.445049,0.183806,0.123442,4.981838,-1.153280,3.089657,1.000000,0.000000,0.000000,0.000000,0.000000,-1.299662,0.803748,-0.002546,0.000000,0.000000,0.000000,0.000000,0.431516,2.477288,-1.170973,4981.534694,-1153.150105,177.043350,-270.824398,5.966548,-1.979929,0.100000,0.100000,0.000000,177.043350,4981.534694,-1153.150105,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173345,3.030260,0.000000,-4.343195,2.685956,0.300000,0.300000,0.000000,1.000000,1.552419,-0.055142,0.044469,-0.016801,0.006690
3574410976.897797,5.426020,-1.335283,2.965946,4.980949,-1.150853,3.091387,-0.445071,0.184430,0.125441,4.980949,-1.150853,3.091387,1.000000,0.000000,0.000000,0.000000,0.000000,-1.304205,0.804320,-0.002532,0.000000,0.000000,0.000000,0.000000,0.422563,2.460297,-1.015772,4980.686069,-1149.769793,177.143356,-270.712363,5.966398,-1.979839,0.100000,0.100000,0.000000,177.143356,4980.686069,-1149.769793,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.010000,1.000000,0.000000,0.000000,0.000000,0.173469,3.030319,0.000000,-4.369156,2.694513,0.300000,0.300000,0.000000,1.000000,1.554349,-0.055366,0.044561,-0.016798,0.006720
