Safety_zonee_signal,N_d,psi_0 ,x_0,X_d,y_0,Y_d,u_hat,u_real  ,Absolute Time
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.693826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.703817
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.713828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.723828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.733826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.743828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.753826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.763827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.773828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.783826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.793826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.803818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.813826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.823828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.833828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.843826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.853826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.863829
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.873827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.883825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.893828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.903817
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.913827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.923828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.933826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.943826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.953828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.963827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.973826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.983828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749646.993826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.003818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.013828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.023827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.033827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.043828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.053826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.063828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.073828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.083827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.093828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.103818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.113825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.123827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.133828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.143827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.153826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.163828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.173828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.183825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.193828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.203818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.213826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.223828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.233826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.243825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.253828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.263826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.273826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.283829
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.293826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.303818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.313828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.323826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.333825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.343828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.353826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.363827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.373827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.383825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.393826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.403818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.413826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.423828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.433828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.443826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.453827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.463829
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.473827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.483827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.493828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.503818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.513826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.523828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.533826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.543826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.553828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.563826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.573827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.583828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.593828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.603818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.613828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.623827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.633826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.643826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.653827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.663827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.673828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.683826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.693826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.703818
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.713826
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.723827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.733828
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.743825
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.753827
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,3571749647.763829
0.000000,0.000000,0.000000,0.000000,0.012217,0.000000,0.000000,0.000000,0.000000,3571749647.773828
0.000000,0.000000,0.000000,0.000000,0.012217,0.000000,0.000000,0.000007,0.000000,3571749647.783825
0.000000,0.000000,0.000000,0.000000,0.022842,0.000000,0.000000,0.000015,0.000000,3571749647.793830
0.000000,0.000000,0.000000,0.000000,0.044091,0.000000,0.000000,0.000028,0.000000,3571749647.803818
0.000000,0.000000,0.000000,0.000000,0.065309,0.000000,0.000000,0.000054,0.000007,3571749647.813825
0.000000,0.000000,0.000000,0.000000,0.086558,0.000000,0.000000,0.000093,0.000015,3571749647.823829
0.000000,0.000000,0.000000,0.000000,0.086558,0.000000,0.000000,0.000145,0.000028,3571749647.833825
0.000000,0.000000,0.000000,0.000000,0.107808,0.000000,0.000000,0.000196,0.000054,3571749647.843826
0.000000,0.000000,0.000000,0.000000,0.129026,0.000000,0.000000,0.000260,0.000093,3571749647.853828
0.000000,0.000000,0.000000,0.000000,0.129026,0.000000,0.000000,0.000337,0.000145,3571749647.863826
0.000000,0.000000,0.000000,0.000000,0.139651,0.000000,0.000000,0.000414,0.000196,3571749647.873827
0.000000,0.000000,0.000000,0.000000,0.139651,0.000000,0.000000,0.000497,0.000260,3571749647.883828
0.000000,0.000000,0.000000,0.000000,0.139651,0.000000,0.000000,0.000580,0.000337,3571749647.893826
0.000000,0.000000,0.000000,0.000000,0.150275,0.000000,0.000000,0.000663,0.000414,3571749647.903818
0.000000,0.000000,0.000000,0.000000,0.150275,0.000000,0.000000,0.000752,0.000497,3571749647.913829
0.000000,0.000000,0.000000,0.000000,0.150275,0.000000,0.000000,0.000841,0.000580,3571749647.923827
0.000000,0.000000,0.000000,0.000000,0.160900,0.000000,0.000000,0.000930,0.000663,3571749647.933826
0.000000,0.000000,0.000000,0.000000,0.160900,0.000000,0.000000,0.001026,0.000752,3571749647.943828
0.000000,0.000000,0.000000,0.000000,0.160900,0.000000,0.000000,0.001121,0.000841,3571749647.953827
0.000000,0.000000,0.000000,0.000000,0.171525,0.000000,0.000000,0.001216,0.000930,3571749647.963827
0.000000,0.000000,0.000000,0.000000,0.171525,0.000000,0.000000,0.001318,0.001026,3571749647.973827
0.000000,0.000000,0.000000,0.000000,0.171525,0.000000,0.000000,0.001420,0.001121,3571749647.983826
0.000000,0.000000,0.000000,0.000000,0.171525,0.000000,0.000000,0.001521,0.001217,3571749647.993827
0.000000,0.000000,0.000000,0.000000,0.182118,0.000000,0.000000,0.001623,0.001318,3571749648.003818
0.000000,0.000000,0.000000,0.000000,0.182118,0.000000,0.000000,0.001731,0.001420,3571749648.013826
0.000000,0.000000,0.000000,0.000000,0.182118,0.000000,0.000000,0.001838,0.001521,3571749648.023828
0.000000,0.000000,0.000000,0.000000,0.182118,0.000000,0.000000,0.001946,0.001623,3571749648.033828
0.000000,0.000000,0.000000,0.000000,0.192743,0.000000,0.000000,0.002054,0.001731,3571749648.043827
0.000000,0.000000,0.000000,0.000000,0.192743,0.000000,0.000000,0.002168,0.001839,3571749648.053826
0.000000,0.000000,0.000000,0.000000,0.203367,0.000000,0.000000,0.002282,0.001946,3571749648.063828
0.000000,0.000000,0.000000,0.000000,0.203367,0.000000,0.000000,0.002402,0.002054,3571749648.073828
0.000000,0.000000,0.000000,0.000000,0.213992,0.000000,0.000000,0.002522,0.002168,3571749648.083825
0.000000,0.000000,0.000000,0.000000,0.224617,0.000000,0.000000,0.002649,0.002282,3571749648.093828
0.000000,0.000000,0.000000,0.000000,0.224617,0.000000,0.000000,0.002781,0.002402,3571749648.103818
0.000000,0.000000,0.000000,0.000000,0.224617,0.000000,0.000000,0.002914,0.002522,3571749648.113826
0.000000,0.000000,0.000000,0.000000,0.224617,0.000000,0.000000,0.003047,0.002649,3571749648.123828
0.000000,0.000000,0.000000,0.000000,0.235210,0.000000,0.000000,0.003179,0.002781,3571749648.133827
0.000000,0.000000,0.000000,0.000000,0.235210,0.000000,0.000000,0.003318,0.002914,3571749648.143826
0.000000,0.000000,0.000000,0.000000,0.245835,0.000000,0.000000,0.003457,0.003047,3571749648.153829
0.000000,0.000000,0.000000,0.000000,0.245835,0.000000,0.000000,0.003602,0.003179,3571749648.163828
0.000000,0.000000,0.000000,0.000000,0.256460,0.000000,0.000000,0.003747,0.003318,3571749648.173827
0.000000,0.000000,0.000000,0.000000,0.267084,0.000000,0.000000,0.003898,0.003457,3571749648.183828
0.000000,0.000000,0.000000,0.000000,0.267084,0.000000,0.000000,0.004056,0.003602,3571749648.193826
0.000000,0.000000,0.000000,0.000000,0.267084,0.000000,0.000000,0.004213,0.003747,3571749648.203817
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.004370,0.003898,3571749648.213828
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.004534,0.004056,3571749648.223827
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.004698,0.004213,3571749648.233825
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.004861,0.004370,3571749648.243828
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005025,0.004534,3571749648.253826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005188,0.004698,3571749648.263827
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005351,0.004861,3571749648.273828
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005515,0.005025,3571749648.283826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005678,0.005188,3571749648.293826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.005841,0.005352,3571749648.303818
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006004,0.005515,3571749648.313826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006167,0.005678,3571749648.323826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006330,0.005841,3571749648.333831
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006493,0.006004,3571749648.343826
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006656,0.006167,3571749648.353825
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006819,0.006330,3571749648.363828
0.000000,0.000000,0.000000,0.000000,0.277709,0.000000,0.000000,0.006981,0.006493,3571749648.373827
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007144,0.006656,3571749648.383826
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007313,0.006819,3571749648.393828
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007482,0.006982,3571749648.403818
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007651,0.007144,3571749648.413825
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007819,0.007313,3571749648.423828
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.007988,0.007482,3571749648.433825
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008156,0.007651,3571749648.443827
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008325,0.007819,3571749648.453827
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008493,0.007988,3571749648.463827
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008662,0.008157,3571749648.473827
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008830,0.008325,3571749648.483828
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.008998,0.008494,3571749648.493825
0.000000,0.000000,0.000000,0.000000,0.288334,0.000000,0.000000,0.009167,0.008662,3571749648.503818
