Safety_zonee_signal,N_d,psi_0 ,x_0,X_d,y_0,Y_d,u_hat,u_real  ,Absolute Time
1.000000,0.000000,0.000000,0.000000,-0.256495,0.000000,0.000000,0.270868,0.256495,3571750041.092823
1.000000,0.000000,0.000000,0.000000,-0.256218,0.000000,0.000000,0.270733,0.256218,3571750041.102833
1.000000,0.000000,0.000000,0.000000,-0.255941,0.000000,0.000000,0.270598,0.255941,3571750041.112833
1.000000,0.000000,0.000000,0.000000,-0.255664,0.000000,0.000000,0.270463,0.255664,3571750041.122831
1.000000,0.000000,0.000000,0.000000,-0.255388,0.000000,0.000000,0.270328,0.255388,3571750041.132834
1.000000,0.000000,0.000000,0.000000,-0.255112,0.000000,0.000000,0.270193,0.255112,3571750041.142830
1.000000,0.000000,0.000000,0.000000,-0.254836,0.000000,0.000000,0.270059,0.254836,3571750041.152832
1.000000,0.000000,0.000000,0.000000,-0.254561,0.000000,0.000000,0.269924,0.254561,3571750041.162831
1.000000,0.000000,0.000000,0.000000,-0.254286,0.000000,0.000000,0.269790,0.254286,3571750041.172832
1.000000,0.000000,0.000000,0.000000,-0.254011,0.000000,0.000000,0.269655,0.254011,3571750041.182832
1.000000,0.000000,0.000000,0.000000,-0.253737,0.000000,0.000000,0.269521,0.253737,3571750041.192827
1.000000,0.000000,0.000000,0.000000,-0.253463,0.000000,0.000000,0.269387,0.253463,3571750041.202833
1.000000,0.000000,0.000000,0.000000,-0.253190,0.000000,0.000000,0.269253,0.253190,3571750041.212832
1.000000,0.000000,0.000000,0.000000,-0.252917,0.000000,0.000000,0.269119,0.252917,3571750041.222831
1.000000,0.000000,0.000000,0.000000,-0.252644,0.000000,0.000000,0.268985,0.252644,3571750041.232832
1.000000,0.000000,0.000000,0.000000,-0.252371,0.000000,0.000000,0.268851,0.252371,3571750041.242830
1.000000,0.000000,0.000000,0.000000,-0.252099,0.000000,0.000000,0.268718,0.252099,3571750041.252830
1.000000,0.000000,0.000000,0.000000,-0.251828,0.000000,0.000000,0.268584,0.251828,3571750041.262831
1.000000,0.000000,0.000000,0.000000,-0.251556,0.000000,0.000000,0.268451,0.251556,3571750041.272832
1.000000,0.000000,0.000000,0.000000,-0.251285,0.000000,0.000000,0.268317,0.251285,3571750041.282832
1.000000,0.000000,0.000000,0.000000,-0.251015,0.000000,0.000000,0.268184,0.251015,3571750041.292829
1.000000,0.000000,0.000000,0.000000,-0.250745,0.000000,0.000000,0.268051,0.250745,3571750041.302833
1.000000,0.000000,0.000000,0.000000,-0.250475,0.000000,0.000000,0.267918,0.250475,3571750041.312831
1.000000,0.000000,0.000000,0.000000,-0.250205,0.000000,0.000000,0.267785,0.250205,3571750041.322831
1.000000,0.000000,0.000000,0.000000,-0.249936,0.000000,0.000000,0.267652,0.249936,3571750041.332830
1.000000,0.000000,0.000000,0.000000,-0.249667,0.000000,0.000000,0.267519,0.249667,3571750041.342831
1.000000,0.000000,0.000000,0.000000,-0.249399,0.000000,0.000000,0.267387,0.249399,3571750041.352832
1.000000,0.000000,0.000000,0.000000,-0.249130,0.000000,0.000000,0.267254,0.249130,3571750041.362832
1.000000,0.000000,0.000000,0.000000,-0.248863,0.000000,0.000000,0.267122,0.248863,3571750041.372832
1.000000,0.000000,0.000000,0.000000,-0.248595,0.000000,0.000000,0.266989,0.248595,3571750041.382835
1.000000,0.000000,0.000000,0.000000,-0.248328,0.000000,0.000000,0.266857,0.248328,3571750041.392822
1.000000,0.000000,0.000000,0.000000,-0.248061,0.000000,0.000000,0.266725,0.248061,3571750041.402833
1.000000,0.000000,0.000000,0.000000,-0.247795,0.000000,0.000000,0.266593,0.247795,3571750041.412833
1.000000,0.000000,0.000000,0.000000,-0.247529,0.000000,0.000000,0.266461,0.247529,3571750041.422832
1.000000,0.000000,0.000000,0.000000,-0.247263,0.000000,0.000000,0.266329,0.247263,3571750041.432831
1.000000,0.000000,0.000000,0.000000,-0.246998,0.000000,0.000000,0.266197,0.246998,3571750041.442832
1.000000,0.000000,0.000000,0.000000,-0.246733,0.000000,0.000000,0.266066,0.246733,3571750041.452831
1.000000,0.000000,0.000000,0.000000,-0.246468,0.000000,0.000000,0.265934,0.246468,3571750041.462830
1.000000,0.000000,0.000000,0.000000,-0.246204,0.000000,0.000000,0.265803,0.246204,3571750041.472833
1.000000,0.000000,0.000000,0.000000,-0.245940,0.000000,0.000000,0.265671,0.245940,3571750041.482831
1.000000,0.000000,0.000000,0.000000,-0.245676,0.000000,0.000000,0.265540,0.245676,3571750041.492822
1.000000,0.000000,0.000000,0.000000,-0.245413,0.000000,0.000000,0.265409,0.245413,3571750041.502833
1.000000,0.000000,0.000000,0.000000,-0.245150,0.000000,0.000000,0.265278,0.245150,3571750041.512831
1.000000,0.000000,0.000000,0.000000,-0.244887,0.000000,0.000000,0.265147,0.244887,3571750041.522830
1.000000,0.000000,0.000000,0.000000,-0.244625,0.000000,0.000000,0.265016,0.244625,3571750041.532833
1.000000,0.000000,0.000000,0.000000,-0.244363,0.000000,0.000000,0.264885,0.244363,3571750041.542831
1.000000,0.000000,0.000000,0.000000,-0.244101,0.000000,0.000000,0.264755,0.244101,3571750041.552832
1.000000,0.000000,0.000000,0.000000,-0.243840,0.000000,0.000000,0.264624,0.243840,3571750041.562832
1.000000,0.000000,0.000000,0.000000,-0.243579,0.000000,0.000000,0.264494,0.243579,3571750041.572832
