Dropout_signaOUT,N_d,psi_0 ,x_0,X_d,y_0,Y_d,u_hat1,u_hat,u_real  ,Absolute Time
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.047369,0.000000,3571748385.857843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.047369,0.000000,3571748385.867842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020466,0.000000,3571748385.877841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.020466,0.000000,3571748385.887843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011082,0.000000,3571748385.897843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038978,0.000000,3571748385.907843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038978,0.000000,3571748385.917842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012734,0.000000,3571748385.927842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032149,0.000000,3571748385.937833
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033685,0.000000,3571748385.947841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014974,0.000000,3571748385.957843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035249,0.000000,3571748385.967841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032201,0.000000,3571748385.977842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055731,0.000000,3571748385.987842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.055731,0.000000,3571748385.997841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010455,0.000000,3571748386.007843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.010455,0.000000,3571748386.017843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.010455,0.000000,3571748386.027843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051804,0.000000,3571748386.037834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054582,0.000000,3571748386.047841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037139,0.000000,3571748386.057842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026855,0.000000,3571748386.067842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017543,0.000000,3571748386.077844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.017543,0.000000,3571748386.087842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104020,0.000000,3571748386.097842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.104020,0.000000,3571748386.107842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022048,0.000000,3571748386.117841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.022048,0.000000,3571748386.127843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008074,0.000000,3571748386.137836
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.008074,0.000000,3571748386.147841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043219,0.000000,3571748386.157841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032096,0.000000,3571748386.167841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018357,0.000000,3571748386.177842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.018357,0.000000,3571748386.187843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027948,0.000000,3571748386.197844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.027948,0.000000,3571748386.207842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030998,0.000000,3571748386.217843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030998,0.000000,3571748386.227841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005622,0.000000,3571748386.237834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.065066,0.000000,3571748386.247843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.065066,0.000000,3571748386.257843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004716,0.000000,3571748386.267842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.004716,0.000000,3571748386.277841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011303,0.000000,3571748386.287841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031188,0.000000,3571748386.297841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.031188,0.000000,3571748386.307843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.031188,0.000000,3571748386.317842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036757,0.000000,3571748386.327842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.036757,0.000000,3571748386.337833
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017238,0.000000,3571748386.347840
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013333,0.000000,3571748386.357841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.013333,0.000000,3571748386.367843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022901,0.000000,3571748386.377843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001600,0.000000,3571748386.387841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039850,0.000000,3571748386.397841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060738,0.000000,3571748386.407842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.060738,0.000000,3571748386.417841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085735,0.000000,3571748386.427843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009385,0.000000,3571748386.437838
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.009385,0.000000,3571748386.447842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060805,0.000000,3571748386.457842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.060805,0.000000,3571748386.467842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.077886,0.000000,3571748386.477840
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.077886,0.000000,3571748386.487843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005937,0.000000,3571748386.497843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072660,0.000000,3571748386.507842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074269,0.000000,3571748386.517841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.074269,0.000000,3571748386.527841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005056,0.000000,3571748386.537834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.005056,0.000000,3571748386.547843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.005056,0.000000,3571748386.557844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.005056,0.000000,3571748386.567841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053776,0.000000,3571748386.577841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006447,0.000000,3571748386.587842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043962,0.000000,3571748386.597841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.043962,0.000000,3571748386.607844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039246,0.000000,3571748386.617844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.039246,0.000000,3571748386.627842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013001,0.000000,3571748386.637834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023201,0.000000,3571748386.647841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027809,0.000000,3571748386.657843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016802,0.000000,3571748386.667842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016802,0.000000,3571748386.677843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016802,0.000000,3571748386.687841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017429,0.000000,3571748386.697841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039546,0.000000,3571748386.707842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.039546,0.000000,3571748386.717844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.039546,0.000000,3571748386.727842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.039546,0.000000,3571748386.737837
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015667,0.000000,3571748386.747841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.015667,0.000000,3571748386.757841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022764,0.000000,3571748386.767843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.022764,0.000000,3571748386.777841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016101,0.000000,3571748386.787843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.016101,0.000000,3571748386.797843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.045421,0.000000,3571748386.807842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.102569,0.000000,3571748386.817842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.102569,0.000000,3571748386.827843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.102569,0.000000,3571748386.837834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.102569,0.000000,3571748386.847843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068327,0.000000,3571748386.857842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028232,0.000000,3571748386.867842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030099,0.000000,3571748386.877841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022846,0.000000,3571748386.887841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049322,0.000000,3571748386.897841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045836,0.000000,3571748386.907844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045323,0.000000,3571748386.917843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000096,0.000000,3571748386.927842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000096,0.000000,3571748386.937838
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043992,0.000000,3571748386.947841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.043992,0.000000,3571748386.957841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004904,0.000000,3571748386.967842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031901,0.000000,3571748386.977844
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031901,0.000000,3571748386.987842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018532,0.000000,3571748386.997842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032090,0.000000,3571748387.007843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001924,0.000000,3571748387.017841
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041469,0.000000,3571748387.027843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.041469,0.000000,3571748387.037838
0.000000,0.000000,0.000000,0.000000,-0.394518,0.000000,0.000000,0.000000,-0.047995,0.000000,3571748387.047841
0.000000,0.000000,0.000000,0.000000,0.394518,0.000000,0.000000,1.000000,-0.047995,0.000000,3571748387.057842
0.000000,0.000000,0.000000,0.000000,0.394518,0.000000,0.000000,0.000000,0.038774,0.000000,3571748387.067842
0.000000,0.000000,0.000000,0.000000,-0.904221,0.000000,0.000000,1.000000,0.038774,0.000000,3571748387.077841
0.000000,0.000000,0.000000,0.000000,0.904221,0.000000,0.000000,1.000000,0.038774,-0.000235,3571748387.087843
0.000000,0.000000,0.000000,0.000000,-0.904221,0.000000,0.000000,0.000000,0.021520,0.000000,3571748387.097843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.021520,0.000235,3571748387.107842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084332,-0.000304,3571748387.117841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.084451,0.000235,3571748387.127842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.091375,-0.000303,3571748387.137834
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.123939,0.000279,3571748387.147843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.109956,0.000279,3571748387.157844
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.109956,-0.000304,3571748387.167842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.140730,-0.000886,3571748387.177843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.108349,-0.000303,3571748387.187841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.108349,-0.000886,3571748387.197842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.108349,-0.000303,3571748387.207843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.108349,0.000280,3571748387.217843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.162597,-0.000303,3571748387.227842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.162597,0.000280,3571748387.237834
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.227365,0.000863,3571748387.247840
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.227365,0.001445,3571748387.257842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.166914,0.000862,3571748387.267843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.166914,0.000279,3571748387.277843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.182661,0.000861,3571748387.287841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.182661,0.001444,3571748387.297841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.314527,0.000860,3571748387.307841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.272514,0.001443,3571748387.317842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.302870,0.000860,3571748387.327843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.314566,0.001442,3571748387.337837
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.290640,0.000859,3571748387.347840
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.263766,0.001441,3571748387.357842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.270792,0.000858,3571748387.367841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.348886,0.001440,3571748387.377841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.266044,0.000857,3571748387.387843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.266044,0.000274,3571748387.397843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.339303,0.000856,3571748387.407842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.339303,0.000273,3571748387.417840
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.349746,-0.000309,3571748387.427842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.349746,0.000273,3571748387.437834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421254,0.000856,3571748387.447842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.429988,0.001438,3571748387.457843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.412362,0.002020,3571748387.467841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.351913,0.002602,3571748387.477840
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.376333,0.002601,3571748387.487841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.440942,0.002018,3571748387.497842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.391125,0.002600,3571748387.507843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.391125,0.002016,3571748387.517843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.364193,0.001432,3571748387.527842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.364193,0.002014,3571748387.537834
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.364193,0.001431,3571748387.547841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.512719,0.000848,3571748387.557841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.464656,0.000265,3571748387.567843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.420612,0.000265,3571748387.577844
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.420612,-0.000318,3571748387.587842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.453934,0.000265,3571748387.597841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.453934,-0.000318,3571748387.607842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.524839,-0.000901,3571748387.617842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.541413,-0.001483,3571748387.627843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.441760,-0.000900,3571748387.637834
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.487586,-0.001482,3571748387.647840
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.537534,-0.002064,3571748387.657842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.537534,-0.001481,3571748387.667842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.521197,-0.002063,3571748387.677841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.546767,-0.001479,3571748387.687843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.529829,-0.000896,3571748387.697844
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.536692,-0.000313,3571748387.707842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.496806,0.000270,3571748387.717843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.496806,0.000852,3571748387.727842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.524478,0.000269,3571748387.737833
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.530497,0.000852,3571748387.747843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.541662,0.001434,3571748387.757844
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.503355,0.002016,3571748387.767841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.503355,0.002598,3571748387.777841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.560565,0.003180,3571748387.787841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.560565,0.002596,3571748387.797841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.569934,0.002012,3571748387.807843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.457062,0.001429,3571748387.817842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.457062,0.002011,3571748387.827842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.457062,0.002593,3571748387.837834
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.457062,0.003175,3571748387.847842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.457062,0.002591,3571748387.857842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.473655,0.002007,3571748387.867843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.473655,0.002589,3571748387.877843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.511063,0.002005,3571748387.887841
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.511063,0.002587,3571748387.897841
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.597662,0.002003,3571748387.907843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.537436,0.002585,3571748387.917840
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.569485,0.002002,3571748387.927843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.536750,0.001418,3571748387.937838
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.529056,0.002000,3571748387.947842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,1.000000,0.529056,0.001417,3571748387.957842
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.583650,0.001999,3571748387.967842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.583650,0.001416,3571748387.977840
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.591885,0.000832,3571748387.987843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.591885,0.000249,3571748387.997843
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.554107,0.000832,3571748388.007842
0.000000,0.000000,0.000000,0.000000,-0.978500,0.000000,0.000000,0.000000,0.503684,0.000832,3571748388.017843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.503684,0.001414,3571748388.027843
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.503684,0.001996,3571748388.037834
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,1.000000,0.503684,0.001413,3571748388.047843
0.000000,0.000000,0.000000,0.000000,0.978500,0.000000,0.000000,0.000000,0.568335,0.000829,3571748388.057844
