psi_in,x_in,y_in,eta_hat(1,1),eta_hat(2,1),eta_hat(3,1),eta_tilde(1,1),eta_tilde(2,1),eta_tilde(3,1),Tau_post(1,1),Tau_post(2,1),Tau_post(3,1),u_real  ,Absolute Time
-0.000000,0.068496,-0.000020,0.070922,-0.000013,-0.000001,-0.003779,-0.000006,0.000001,2.330000,-0.000662,-0.000024,0.134754,3573980770.105793
-0.000000,0.082770,-0.000024,0.085385,-0.000016,-0.000002,-0.004102,-0.000007,0.000001,2.330000,-0.000665,-0.000024,0.148057,3573980770.205790
-0.000000,0.098371,-0.000028,0.101165,-0.000019,-0.000002,-0.004413,-0.000009,0.000001,2.330000,-0.000669,-0.000024,0.161297,3573980770.305792
-0.000001,0.115292,-0.000033,0.118253,-0.000022,-0.000002,-0.004713,-0.000010,0.000001,2.330000,-0.000672,-0.000024,0.174472,3573980770.405791
-0.000001,0.133526,-0.000038,0.136644,-0.000026,-0.000002,-0.005000,-0.000012,0.000002,2.330000,-0.000675,-0.000024,0.187578,3573980770.505792
-0.000001,0.153066,-0.000044,0.156329,-0.000030,-0.000003,-0.005276,-0.000014,0.000002,2.330000,-0.000678,-0.000025,0.200612,3573980770.605792
-0.000001,0.173906,-0.000050,0.177301,-0.000034,-0.000003,-0.005538,-0.000015,0.000002,2.330000,-0.000681,-0.000025,0.213571,3573980770.705791
-0.000002,0.196036,-0.000056,0.199553,-0.000038,-0.000003,-0.005788,-0.000017,0.000002,2.330000,-0.000685,-0.000025,0.226451,3573980770.805791
-0.000002,0.219450,-0.000063,0.223075,-0.000043,-0.000004,-0.006024,-0.000019,0.000002,2.330000,-0.000688,-0.000025,0.239248,3573980770.905792
-0.000002,0.244138,-0.000070,0.247859,-0.000048,-0.000004,-0.006247,-0.000021,0.000002,2.330000,-0.000691,-0.000026,0.251960,3573980771.005792
-0.000003,0.270092,-0.000077,0.273896,-0.000053,-0.000005,-0.006456,-0.000023,0.000002,2.330000,-0.000694,-0.000026,0.264581,3573980771.105791
-0.000003,0.297302,-0.000085,0.301176,-0.000059,-0.000005,-0.006651,-0.000026,0.000002,2.330000,-0.000698,-0.000026,0.277107,3573980771.205791
-0.000004,0.325759,-0.000093,0.329690,-0.000064,-0.000005,-0.006832,-0.000028,0.000001,2.330000,-0.000701,-0.000027,0.289535,3573980771.305792
-0.000005,0.355453,-0.000102,0.359428,-0.000071,-0.000006,-0.006999,-0.000030,0.000001,2.330000,-0.000704,-0.000027,0.301859,3573980771.405791
-0.000005,0.386373,-0.000110,0.390378,-0.000077,-0.000006,-0.007152,-0.000032,0.000001,2.330000,-0.000708,-0.000027,0.314075,3573980771.505792
-0.000006,0.418507,-0.000120,0.422530,-0.000084,-0.000007,-0.007290,-0.000035,0.000001,2.330000,-0.000711,-0.000028,0.326178,3573980771.605792
-0.000007,0.451845,-0.000129,0.455872,-0.000091,-0.000007,-0.007414,-0.000037,0.000000,2.330000,-0.000715,-0.000028,0.338165,3573980771.705792
-0.000008,0.486375,-0.000139,0.490393,-0.000098,-0.000008,-0.007524,-0.000039,-0.000000,2.330000,-0.000719,-0.000028,0.350029,3573980771.805792
-0.000009,0.522083,-0.000149,0.526079,-0.000106,-0.000008,-0.007619,-0.000042,-0.000001,2.330000,-0.000722,-0.000029,0.361767,3573980771.905792
-0.000010,0.558957,-0.000159,0.562918,-0.000114,-0.000009,-0.007700,-0.000044,-0.000002,2.330000,-0.000726,-0.000029,0.373375,3573980772.005790
-0.000012,0.596984,-0.000170,0.600897,-0.000123,-0.000009,-0.007767,-0.000046,-0.000002,2.330000,-0.000730,-0.000030,0.384846,3573980772.105792
-0.000013,0.636150,-0.000181,0.640001,-0.000132,-0.000010,-0.007819,-0.000049,-0.000003,2.330000,-0.000734,-0.000031,0.396177,3573980772.205792
