Dropout_signaINl,L2_continuous,PosXRight,PosYRight,R2_continuous,Select,K_phi,NoiseEnable,NoisePowHead,NoisePowPos,psi_in,r_in,ResetIntegra_Select,u_in,v_in,x_in,y_in,Dropout_signaOUT,u_hat,u_real  ,Absolute Time
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005931,0.000000,0.012270,0.000000,0.000000,0.026866,0.005933,3571660765.133755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005928,0.000000,0.012329,0.000000,0.000000,0.026156,0.005931,3571660765.143755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005926,0.000000,0.012389,0.000000,0.000000,0.026156,0.005928,3571660765.153757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005924,0.000000,0.012448,0.000000,0.000000,0.026174,0.005926,3571660765.163754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005921,0.000000,0.012507,0.000000,0.000000,0.025607,0.005924,3571660765.173755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005919,0.000000,0.012566,0.000000,0.000000,0.025310,0.005921,3571660765.183753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005917,0.000000,0.012626,0.000000,0.000000,0.025676,0.005919,3571660765.193756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005914,0.000000,0.012685,0.000000,0.000000,0.025684,0.005917,3571660765.203755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005912,0.000000,0.012744,0.000000,0.000000,0.025372,0.005914,3571660765.213755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005910,0.000000,0.012803,0.000000,0.000000,0.025495,0.005912,3571660765.223756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005908,0.000000,0.012862,0.000000,0.000000,0.023523,0.005910,3571660765.233755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005905,0.000000,0.012921,0.000000,0.000000,0.024561,0.005908,3571660765.243754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005903,0.000000,0.012980,0.000000,0.000000,0.024561,0.005905,3571660765.253757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005901,0.000000,0.013039,0.000000,0.000000,0.023893,0.005903,3571660765.263754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005898,0.000000,0.013098,0.000000,0.000000,0.023470,0.005901,3571660765.273756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005896,0.000000,0.013157,0.000000,0.000000,0.023256,0.005898,3571660765.283754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005894,0.000000,0.013216,0.000000,0.000000,0.023245,0.005896,3571660765.293755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005891,0.000000,0.013275,0.000000,0.000000,0.023163,0.005894,3571660765.303755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005889,0.000000,0.013334,0.000000,0.000000,0.023424,0.005891,3571660765.313755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005887,0.000000,0.013393,0.000000,0.000000,0.023171,0.005889,3571660765.323754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005885,0.000000,0.013452,0.000000,0.000000,0.021776,0.005887,3571660765.333755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005882,0.000000,0.013511,0.000000,0.000000,0.021776,0.005885,3571660765.343754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005880,0.000000,0.013569,0.000000,0.000000,0.022238,0.005882,3571660765.353757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005878,0.000000,0.013628,0.000000,0.000000,0.022993,0.005880,3571660765.363753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005875,0.000000,0.013687,0.000000,0.000000,0.022025,0.005878,3571660765.373756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005873,0.000000,0.013746,0.000000,0.000000,0.022025,0.005875,3571660765.383754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005871,0.000000,0.013804,0.000000,0.000000,0.021440,0.005873,3571660765.393755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005869,0.000000,0.013863,0.000000,0.000000,0.021908,0.005871,3571660765.403755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005866,0.000000,0.013922,0.000000,0.000000,0.021715,0.005869,3571660765.413754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005864,0.000000,0.013980,0.000000,0.000000,0.021838,0.005866,3571660765.423755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005862,0.000000,0.014039,0.000000,0.000000,0.021472,0.005864,3571660765.433755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005859,0.000000,0.014098,0.000000,0.000000,0.021099,0.005862,3571660765.443753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005857,0.000000,0.014156,0.000000,0.000000,0.021172,0.005859,3571660765.453758
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005855,0.000000,0.014215,0.000000,0.000000,0.021069,0.005857,3571660765.463753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005853,0.000000,0.014273,0.000000,0.000000,0.020595,0.005855,3571660765.473755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005850,0.000000,0.014332,0.000000,0.000000,0.020595,0.005853,3571660765.483755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005848,0.000000,0.014390,0.000000,0.000000,0.020014,0.005850,3571660765.493755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005846,0.000000,0.014449,0.000000,0.000000,0.020113,0.005848,3571660765.503755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005843,0.000000,0.014507,0.000000,0.000000,0.020102,0.005846,3571660765.513755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005841,0.000000,0.014566,0.000000,0.000000,0.019646,0.005843,3571660765.523756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005839,0.000000,0.014624,0.000000,0.000000,0.019646,0.005841,3571660765.533754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005837,0.000000,0.014682,0.000000,0.000000,0.019646,0.005839,3571660765.543754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005834,0.000000,0.014741,0.000000,0.000000,0.018391,0.005837,3571660765.553758
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005832,0.000000,0.014799,0.000000,0.000000,0.018635,0.005834,3571660765.563755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005830,0.000000,0.014857,0.000000,0.000000,0.018833,0.005832,3571660765.573756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005828,0.000000,0.014916,0.000000,0.000000,0.018885,0.005830,3571660765.583754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005825,0.000000,0.014974,0.000000,0.000000,0.018698,0.005828,3571660765.593754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005823,0.000000,0.015032,0.000000,0.000000,0.019286,0.005825,3571660765.603755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005821,0.000000,0.015090,0.000000,0.000000,0.018503,0.005823,3571660765.613756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005819,0.000000,0.015149,0.000000,0.000000,0.018283,0.005821,3571660765.623756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005816,0.000000,0.015207,0.000000,0.000000,0.017723,0.005819,3571660765.633755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005814,0.000000,0.015265,0.000000,0.000000,0.018452,0.005816,3571660765.643754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005812,0.000000,0.015323,0.000000,0.000000,0.018452,0.005814,3571660765.653757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005809,0.000000,0.015381,0.000000,0.000000,0.016832,0.005812,3571660765.663753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005807,0.000000,0.015439,0.000000,0.000000,0.017638,0.005809,3571660765.673757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005805,0.000000,0.015497,0.000000,0.000000,0.016452,0.005807,3571660765.683754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005803,0.000000,0.015555,0.000000,0.000000,0.016565,0.005805,3571660765.693754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005800,0.000000,0.015613,0.000000,0.000000,0.017992,0.005803,3571660765.703755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005798,0.000000,0.015671,0.000000,0.000000,0.016129,0.005800,3571660765.713754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005796,0.000000,0.015729,0.000000,0.000000,0.016129,0.005798,3571660765.723755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005794,0.000000,0.015787,0.000000,0.000000,0.016575,0.005796,3571660765.733755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005791,0.000000,0.015845,0.000000,0.000000,0.017229,0.005794,3571660765.743754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005789,0.000000,0.015903,0.000000,0.000000,0.015631,0.005791,3571660765.753757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005787,0.000000,0.015961,0.000000,0.000000,0.015584,0.005789,3571660765.763753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005785,0.000000,0.016019,0.000000,0.000000,0.016318,0.005787,3571660765.773755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005782,0.000000,0.016077,0.000000,0.000000,0.015912,0.005785,3571660765.783753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005780,0.000000,0.016135,0.000000,0.000000,0.016131,0.005782,3571660765.793756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005778,0.000000,0.016192,0.000000,0.000000,0.015153,0.005780,3571660765.803755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005776,0.000000,0.016250,0.000000,0.000000,0.015239,0.005778,3571660765.813755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005773,0.000000,0.016308,0.000000,0.000000,0.015435,0.005776,3571660765.823755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005771,0.000000,0.016366,0.000000,0.000000,0.015976,0.005773,3571660765.833755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005769,0.000000,0.016423,0.000000,0.000000,0.015418,0.005771,3571660765.843754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005767,0.000000,0.016481,0.000000,0.000000,0.015689,0.005769,3571660765.853757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005764,0.000000,0.016539,0.000000,0.000000,0.015689,0.005767,3571660765.863753
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005762,0.000000,0.016596,0.000000,0.000000,0.014931,0.005764,3571660765.873755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005760,0.000000,0.016654,0.000000,0.000000,0.015175,0.005762,3571660765.883754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005758,0.000000,0.016711,0.000000,0.000000,0.015104,0.005760,3571660765.893754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005755,0.000000,0.016769,0.000000,0.000000,0.014542,0.005758,3571660765.903756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005753,0.000000,0.016827,0.000000,0.000000,0.014542,0.005755,3571660765.913755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005751,0.000000,0.016884,0.000000,0.000000,0.014542,0.005753,3571660765.923755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005749,0.000000,0.016942,0.000000,0.000000,0.014541,0.005751,3571660765.933755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005747,0.000000,0.016999,0.000000,0.000000,0.014648,0.005749,3571660765.943755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005744,0.000000,0.017056,0.000000,0.000000,0.013138,0.005747,3571660765.953757
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005742,0.000000,0.017114,0.000000,0.000000,0.013138,0.005744,3571660765.963754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005740,0.000000,0.017171,0.000000,0.000000,0.013930,0.005742,3571660765.973756
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005738,0.000000,0.017229,0.000000,0.000000,0.013477,0.005740,3571660765.983754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005735,0.000000,0.017286,0.000000,0.000000,0.012639,0.005738,3571660765.993754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005733,0.000000,0.017343,0.000000,0.000000,0.012639,0.005735,3571660766.003755
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005731,0.000000,0.017401,0.000000,0.000000,0.013417,0.005733,3571660766.013754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005729,0.000000,0.017458,0.000000,0.000000,0.013056,0.005731,3571660766.023754
0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005726,0.000000,0.017515,0.000000,0.000000,0.013056,0.005729,3571660766.033755
0.000000,-1.000000,0.000000,-0.010315,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005724,0.000000,0.017573,0.000000,0.000000,0.013683,0.005726,3571660766.043754
0.000000,-1.000000,0.000000,-0.030946,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005722,0.000000,0.017630,0.000000,0.000000,0.014154,0.005724,3571660766.053757
0.000000,-1.000000,0.000000,-0.030946,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005720,0.000000,0.017687,0.000000,0.000000,0.012812,0.005722,3571660766.063754
0.000000,-1.000000,0.000000,-0.051576,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005717,0.000000,0.017744,0.000000,0.000000,0.012812,0.005720,3571660766.073756
0.000000,-1.000000,0.000000,-0.061861,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005715,0.000000,0.017801,0.000000,0.000000,0.012812,0.005717,3571660766.083754
0.000000,-1.000000,0.000000,-0.061861,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005713,0.000000,0.017858,0.000000,0.000000,0.013163,0.005715,3571660766.093756
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005711,0.000000,0.017916,0.000000,0.000000,0.012530,0.005713,3571660766.103756
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005710,0.000000,0.017973,0.000000,0.000000,0.013153,0.005711,3571660766.113755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005715,0.000000,0.018030,0.000000,0.000000,0.013253,0.005710,3571660766.123755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005720,0.000000,0.018087,0.000000,0.000000,0.013404,0.005715,3571660766.133755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005731,0.000000,0.018144,0.000000,0.000000,0.013404,0.005720,3571660766.143754
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005742,0.000000,0.018202,0.000000,0.000000,0.013077,0.005731,3571660766.153758
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005754,0.000000,0.018259,0.000000,0.000000,0.013696,0.005742,3571660766.163754
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005765,0.000000,0.018317,0.000000,0.000000,0.013846,0.005754,3571660766.173755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005777,0.000000,0.018374,0.000000,0.000000,0.013587,0.005765,3571660766.183755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005788,0.000000,0.018432,0.000000,0.000000,0.013587,0.005777,3571660766.193754
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005799,0.000000,0.018490,0.000000,0.000000,0.014145,0.005788,3571660766.203755
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005811,0.000000,0.018548,0.000000,0.000000,0.014835,0.005799,3571660766.213756
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005822,0.000000,0.018606,0.000000,0.000000,0.014481,0.005811,3571660766.223754
0.000000,-1.000000,0.000000,-0.072176,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005833,0.000000,0.018665,0.000000,0.000000,0.014652,0.005822,3571660766.233755
0.000000,-1.000000,0.000000,-0.082492,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005845,0.000000,0.018723,0.000000,0.000000,0.014416,0.005833,3571660766.243755
0.000000,-1.000000,0.000000,-0.082492,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005856,0.000000,0.018782,0.000000,0.000000,0.015175,0.005845,3571660766.253757
0.000000,-1.000000,0.000000,-0.092807,-1.000000,0.000000,0.000100,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.005867,0.000000,0.018840,0.000000,0.000000,0.015594,0.005856,3571660766.263755
